param_val,x_max
1.0,6.110757473775149
1.0,6.711270200284818
1.0,6.030507133399913
1.0137844611528821,5.968214226219055
1.0137844611528821,6.78641199097681
1.0137844611528821,5.962936926402222
1.0137844611528821,6.7801599277882065
1.0275689223057645,5.914398638071372
1.0275689223057645,6.82382707903542
1.0275689223057645,5.917650655579869
1.0275689223057645,6.817313706781371
1.0413533834586466,5.835828466633292
1.0413533834586466,6.858494475757806
1.0413533834586466,5.903703697246489
1.055137844611529,6.81926052161957
1.055137844611529,5.739371355266399
1.055137844611529,6.872455340641484
1.068922305764411,6.8682402310646395
1.068922305764411,6.086005170894929
1.068922305764411,6.867849539375749
1.0827067669172932,6.942191362421369
1.0827067669172932,5.512983569230656
1.0827067669172932,6.852074865411659
1.0827067669172932,6.216012733413907
1.0964912280701755,6.916152153934283
1.0964912280701755,5.439558756425248
1.0964912280701755,6.846780193051036
1.0964912280701755,6.295831203189539
1.1102756892230576,7.001594362541456
1.1102756892230576,5.484588451367027
1.1102756892230576,6.891044196488099
1.1102756892230576,6.154084893973584
1.1240601503759398,6.78863107048565
1.1240601503759398,6.588733956761959
1.1240601503759398,6.229047054644176
1.1240601503759398,6.915392081543381
1.137844611528822,6.934095341598217
1.137844611528822,6.083084800413946
1.137844611528822,7.031149316443944
1.1516290726817042,5.8076111943895725
1.1516290726817042,7.096539254496951
1.1516290726817042,5.104984469532756
1.1516290726817042,6.793237193906414
1.1654135338345863,4.894859104471786
1.1654135338345863,6.732184439514124
1.1654135338345863,6.785278712568697
1.1654135338345863,5.6377145287524435
1.1791979949874687,5.972595641127478
1.1791979949874687,7.1625528965097605
1.1791979949874687,4.554694769278957
1.1791979949874687,6.572988749930231
1.1929824561403508,6.583888704763332
1.1929824561403508,6.347199046312627
1.1929824561403508,6.932515847864027
1.2067669172932332,6.913856594896088
1.2067669172932332,5.148358067752929
1.2067669172932332,6.890758066466217
1.2205513784461153,7.346315286263727
1.2205513784461153,4.112845426664119
1.2205513784461153,6.1396923148689355
1.2343358395989974,7.2901256976782705
1.2343358395989974,4.416561823102045
1.2343358395989974,6.595473680245109
1.2481203007518797,7.382213037464633
1.2481203007518797,4.161537377990347
1.2481203007518797,6.289285068701736
1.2619047619047619,7.413296901232634
