param_val,x_max
1.0,5.705165775414562
1.0,5.695908680082024
1.0,5.689805127552268
1.0,5.686209737161411
1.0,5.684427798761011
1.0137844611528821,5.72609225590604
1.0137844611528821,5.716538301861897
1.0137844611528821,5.710485266431312
1.0137844611528821,5.707679316952239
1.0137844611528821,5.7061087842330975
1.0275689223057645,5.746084538617468
1.0275689223057645,5.736177005644499
1.0275689223057645,5.7308464352685515
1.0275689223057645,5.728348485197975
1.0275689223057645,5.727180336392191
1.0413533834586466,5.764945680782504
1.0413533834586466,5.755099132478364
1.0413533834586466,5.750640464042422
1.0413533834586466,5.748712840279701
1.0413533834586466,5.747596765078056
1.055137844611529,5.782883971642477
1.055137844611529,5.773590556308442
1.055137844611529,5.769944575013994
1.055137844611529,5.768619389417935
1.055137844611529,5.767729078093176
1.068922305764411,5.800049085107773
1.068922305764411,5.791547996711394
1.068922305764411,5.788857104636533
1.068922305764411,5.7880278799790625
1.068922305764411,5.787257613230651
1.0827067669172932,5.816537460628961
1.0827067669172932,5.809212965707273
1.0827067669172932,5.807403318951402
1.0827067669172932,5.806945971037774
1.0827067669172932,5.80619438298347
1.0964912280701755,5.832394150714666
1.0964912280701755,5.826575394493996
1.0964912280701755,5.8255394962504115
1.0964912280701755,5.825405198775547
1.0964912280701755,5.8247071494085745
1.1102756892230576,5.847909315593876
1.1102756892230576,5.843546725735206
1.1102756892230576,5.843388987986591
1.1102756892230576,5.843618215096802
1.1102756892230576,5.8427415341713544
1.1240601503759398,5.863168060628264
1.1240601503759398,5.860304908146098
1.1240601503759398,5.861020777679373
1.1240601503759398,5.86115092386784
1.1240601503759398,5.860023990011512
1.137844611528822,5.878113432160606
1.137844611528822,5.8769335757227585
1.137844611528822,5.878113227009911
1.137844611528822,5.8783436786494265
1.137844611528822,5.877008667859595
1.1516290726817042,5.892963240281577
1.1516290726817042,5.893381800492416
1.1516290726817042,5.894998426775798
1.1516290726817042,5.894801835104458
1.1516290726817042,5.893196929202775
1.1654135338345863,5.907880683963288
1.1654135338345863,5.90949415682986
1.1654135338345863,5.911482355247082
1.1654135338345863,5.911076891202112
1.1654135338345863,5.909116842555864
1.1791979949874687,5.922696551245328
1.1791979949874687,5.925522654816798
1.1791979949874687,5.927452288159356
1.1791979949874687,5.926719693281826
1.1791979949874687,5.924493616223326
1.1929824561403508,5.937504216824185
1.1929824561403508,5.941359672293621
1.1929824561403508,5.942954685226134
1.1929824561403508,5.941808630758041
1.1929824561403508,5.939346388436742
1.2067669172932332,5.9523434696158555
1.2067669172932332,5.956861428158368
1.2067669172932332,5.9580049805877495
1.2067669172932332,5.956393306035929
1.2067669172932332,5.953743046602947
1.2205513784461153,5.967204713574093
1.2205513784461153,5.971992365778399
1.2205513784461153,5.972592986711496
1.2205513784461153,5.970497806657763
1.2205513784461153,5.96771932083812
1.2343358395989974,5.982035443769338
1.2343358395989974,5.986689024522627
1.2343358395989974,5.986689386569103
1.2343358395989974,5.984124833941491
1.2343358395989974,5.981281773336568
1.2481203007518797,5.99674574439466
1.2481203007518797,6.000968810692833
1.2481203007518797,6.0002500535762655
1.2481203007518797,5.997257505956738
1.2481203007518797,5.994408951987932
1.2619047619047619,6.011213848604424
1.2619047619047619,6.014918384061379
1.2619047619047619,6.013219360394382
1.2619047619047619,6.010011793222542
1.2619047619047619,6.007414685719385
1.2756892230576442,6.0253861833164075
1.2756892230576442,6.028242981149419
1.2756892230576442,6.025708995241571
1.2756892230576442,6.022592560637306
1.2756892230576442,6.020085896068348
1.2894736842105263,6.039478989179203
1.2894736842105263,6.040826242017354
1.2894736842105263,6.0379339260545075
1.2894736842105263,6.03462652798609
1.2894736842105263,6.03226014055844
1.3032581453634084,6.052933592212854
1.3032581453634084,6.053243997105039
1.3032581453634084,6.049457938626598
1.3032581453634084,6.046579395507857
1.3032581453634084,6.044511037708916
1.3170426065162908,6.066045443290944
1.3170426065162908,6.064778089262268
1.3170426065162908,6.060987098013127
1.3170426065162908,6.0580918130752215
1.3170426065162908,6.056200136379378
1.330827067669173,6.078502667907521
1.330827067669173,6.076110423590679
1.330827067669173,6.0718991092013415
1.330827067669173,6.069617769682822
1.330827067669173,6.06785366794237
1.344611528822055,6.090512736161515
1.344611528822055,6.08670065709614
1.344611528822055,6.082804486746334
1.344611528822055,6.080725624997096
1.344611528822055,6.079185157159349
1.3583959899749374,6.1016699697410015
1.3583959899749374,6.097053360329375
1.3583959899749374,6.093443590028609
1.3583959899749374,6.0917045359554525
1.3583959899749374,6.0901240194629285
1.3721804511278195,6.112465621426814
1.3721804511278195,6.107068276540959
