param_val,x_max
0.012030075187969924,100.67471218527147
0.015037593984962405,88.10124345733709
0.015037593984962405,94.36338291075654
0.018045112781954885,43.67165435783331
0.018045112781954885,49.976617963078105
0.021052631578947368,43.665129204895926
0.021052631578947368,49.98951490065888
0.024060150375939848,43.65513914092115
0.024060150375939848,50.004418139527196
0.027067669172932327,43.6430000346328
0.027067669172932327,50.02235580302148
0.03007518796992481,43.62931653130079
0.03007518796992481,50.04291500771332
0.03308270676691729,43.61495680681599
0.03308270676691729,50.065112117242954
0.03609022556390977,43.60067459559811
0.03609022556390977,50.08717446927728
0.03909774436090225,43.58757350267827
0.03909774436090225,50.107148651074894
0.042105263157894736,43.5767305818388
0.042105263157894736,50.123153404746475
0.045112781954887216,43.56920333206343
0.045112781954887216,50.133627212362015
0.048120300751879695,43.565965049942164
0.051127819548872175,37.612394542112426
0.051127819548872175,43.56783612422093
0.054135338345864654,37.60578607134532
0.054135338345864654,43.575252328494756
0.05714285714285714,37.594791841878155
0.05714285714285714,43.58797652531832
0.06015037593984962,37.580833773775645
0.06015037593984962,43.605025946628196
0.0631578947368421,37.56529831726852
0.0631578947368421,43.62477666901932
0.06616541353383458,37.54944407877252
0.06616541353383458,43.64558528510443
0.06917293233082707,37.5337154337132
0.06917293233082707,43.66533678423475
0.07218045112781954,37.51823802633644
0.07218045112781954,43.68260109026053
0.07518796992481203,37.50266030708572
0.07518796992481203,43.69586499935396
0.0781954887218045,37.48684546621297
0.0781954887218045,43.70370900104987
0.08120300751879699,37.47065041899213
0.08120300751879699,43.704973054015085
0.08421052631578947,37.45435815493558
0.08421052631578947,43.7016923379684
0.08721804511278194,37.438026675051574
0.08721804511278194,37.87117215884316
0.08721804511278194,43.70689150890787
0.09022556390977443,37.421726205168696
0.09022556390977443,37.840026941303115
0.0932330827067669,31.63363332699494
0.0932330827067669,37.405293765860264
0.0932330827067669,37.8206341943258
0.09624060150375939,31.61849712707901
0.09624060150375939,37.3879050460398
0.09624060150375939,37.80870394443309
0.09924812030075188,24.923104328998495
0.09924812030075188,30.510014829338953
0.10225563909774435,30.49621009639111
0.10526315789473684,24.241582180188182
0.10827067669172931,24.23160588682291
0.1112781954887218,24.221221200489893
0.11428571428571428,17.948628969647302
0.11729323308270675,17.941438133801984
0.11729323308270675,17.93915509884082
0.12030075187969924,11.672509129643943
0.12030075187969924,11.657129797120804
0.12330827067669171,11.654086837225508
0.1263157894736842,11.647703927371943
0.1263157894736842,11.642030086731
0.12932330827067667,11.64123573752025
0.12932330827067667,11.634304301148045
0.13233082706766916,11.63480396416222
0.13233082706766916,11.626874897983969
0.13533834586466165,11.628523685189002
0.13533834586466165,11.619876115385532
0.13834586466165413,11.622308057160074
0.13834586466165413,11.612826486643518
0.1413533834586466,11.616180939591562
0.1413533834586466,11.606249651886012
0.14436090225563908,11.610141959798757
0.14436090225563908,11.599701465855224
0.14736842105263157,11.604198592576747
0.14736842105263157,11.593176879755656
0.15037593984962405,11.59829643147921
0.15037593984962405,11.586968791161182
0.15338345864661654,11.592610789644155
0.15338345864661654,11.580871652427412
0.156390977443609,11.586846299898475
0.156390977443609,11.574869152270265
0.15939849624060148,11.581130294064812
0.15939849624060148,11.568926291569623
0.16240601503759397,11.575630343928434
0.16240601503759397,11.563022326799233
0.16541353383458646,11.570188349612094
0.16541353383458646,11.55732712134149
0.16842105263157894,11.564736495775477
0.16842105263157894,11.551678760523979
0.1714285714285714,11.559284101660777
0.1714285714285714,11.545966869357905
0.1744360902255639,11.553959531802567
0.1744360902255639,11.540582068685882
0.17744360902255638,11.548624084792666
0.17744360902255638,11.53511737277612
0.18045112781954886,11.543327861505995
0.18045112781954886,11.529556029809035
0.18345864661654135,11.538106724060937
0.18345864661654135,11.524299388839061
0.1864661654135338,11.532768707515777
0.1864661654135338,11.518924930996056
0.1894736842105263,11.52764876374915
0.1894736842105263,11.51377206327558
0.19248120300751878,11.52253572868507
0.19248120300751878,11.508529280028984
0.19548872180451127,11.517391153439048
0.19548872180451127,11.503388271247509
0.19849624060150375,11.512359188722508
0.19849624060150375,11.498227777386514
0.2015037593984962,11.507288201352628
0.2015037593984962,11.493183092761521
0.2045112781954887,11.502233509277149
0.2045112781954887,11.488054082525611
0.20751879699248119,11.497238145797374
0.20751879699248119,11.48301583636763
0.21052631578947367,11.492231965343082
0.21052631578947367,11.478089722897183
0.21353383458646616,11.487183517595788
0.21353383458646616,11.473061464111233
0.21654135338345862,11.482180898580944
0.21654135338345862,11.468170466845809
0.2195488721804511,11.477258447729547
0.2195488721804511,11.463238196726435
0.2225563909774436,11.472248872207073
0.2225563909774436,11.458304246133027
0.22556390977443608,11.46711939692366
